Record_ID,Year,Season,Crop,State,Farm_Size_Category,Area_Hectares,Soil_Type,Soil_pH,Seed_Variety,Irrigation_Method,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Water_Usage_mm,Water_Efficiency,Labor_Hours_per_ha,Yield_tonnes_per_ha,Production_tonnes,Market_Price_per_ton,Storage_Loss_pct,Revenue_INR,Cost_INR,Profit_INR,Disease_Incidence_pct,Pest_Incidence_pct
1587,2022,Kharif,Mustard,Jharkhand,Small,1.37,Loamy,7.6,High-Yield Variety,Drip,657.2,29.6,82.2,158.7,4.03,321.8,1.492,393.0,4.8,6.58,1537.1,5.09,9598.66,73974.27,-64375.61,26.9,25.1
1588,2021,Kharif,Rice,Assam,Small,2.95,Alluvial,7.53,High-Yield Variety,Rainfed,838.9,27.9,76.1,128.8,6.02,295.8,1.652,160.0,4.885,14.41,1993.6,9.15,26098.72,139509.42,-113410.7,31.2,22.3
1589,2023,Kharif,Maize,Assam,Small,3.24,Sandy,6.04,Traditional,Borewell,714.0,25.5,72.1,192.8,2.61,548.2,1.175,296.0,6.442,20.87,1878.5,8.29,35953.19,154500.3,-118547.11,25.8,20.5
1590,2022,Kharif,Soybean,Jharkhand,Small,3.72,Alluvial,6.63,Traditional,Canal,867.7,28.9,70.9,108.6,3.57,492.0,0.802,379.0,3.947,14.68,1875.4,7.96,25340.29,177818.82,-152478.53,48.4,29.4
1591,2024,Kharif,Wheat,Jharkhand,Medium,5.23,Sandy,6.45,High-Yield Variety,Sprinkler,724.0,28.3,83.8,107.5,3.01,361.1,1.582,333.0,5.712,29.88,1914.6,8.12,52560.98,254585.29,-202024.31,40.7,39.8
1592,2023,Rabi,Barley,Chhattisgarh,Medium,2.38,Black,5.08,High-Yield Variety,Rainfed,318.1,19.6,57.6,152.2,2.61,193.8,1.477,407.0,2.863,6.81,2087.4,7.63,13130.54,108544.42,-95413.88,20.7,20.1
1593,2024,Zaid,Barley,Punjab,Small,0.95,Loamy,6.39,Traditional,Rainfed,72.0,36.2,45.1,,2.41,184.0,1.656,310.0,3.047,2.89,1466.9,5.62,4000.97,51177.55,-47176.58,32.1,24.0
1594,2023,Zaid,Rice,Assam,Small,0.86,Loamy,6.85,High-Yield Variety,Canal,135.2,29.7,43.6,207.1,4.11,333.9,1.306,374.0,4.36,3.75,1637.4,9.46,5559.51,41209.3,-35649.79,17.6,12.0
1595,2023,Kharif,Wheat,Jharkhand,Small,2.33,Black,6.15,High-Yield Variety,Rainfed,730.9,28.9,81.9,118.5,3.28,296.9,1.413,268.0,4.194,9.77,1873.0,10.54,16371.34,118709.9,-102338.56,33.6,27.6
1596,2022,Rabi,Barley,Chhattisgarh,Medium,3.87,Alluvial,6.23,High-Yield Variety,Borewell,220.5,21.2,63.7,103.8,4.85,325.4,1.411,335.0,4.59,17.76,2095.3,2.49,36287.84,166546.51,-130258.67,24.6,26.7
1597,2024,Rabi,Barley,Odisha,Medium,2.58,Black,6.54,Traditional,Borewell,223.1,19.4,53.1,161.9,3.86,281.1,1.27,363.0,3.569,9.21,2174.6,3.72,19282.44,123386.93,-104104.49,7.8,8.3
1598,2022,Kharif,Soybean,Uttar Pradesh,Small,5.56,Alluvial,7.53,Traditional,Canal,686.3,27.3,81.6,162.3,2.62,461.8,1.08,246.0,4.989,27.74,1853.1,8.5,47035.93,263418.28,-216382.35,48.1,29.5
1599,2024,Kharif,Mustard,Punjab,Medium,1.89,Alluvial,7.13,High-Yield Variety,Rainfed,759.3,29.7,70.1,83.8,4.07,251.0,1.095,390.0,2.748,5.19,1979.5,5.99,9657.94,99622.93,-89964.99,40.7,29.2
1600,2021,Kharif,Sugarcane,Jharkhand,Small,3.87,Alluvial,6.06,Traditional,Canal,778.3,30.9,77.0,142.0,2.17,509.1,6.942,316.0,35.342,136.77,1450.4,9.54,179437.63,194589.12,-15151.49,51.3,45.1
1601,2023,Kharif,Wheat,Bihar,Large,2.98,Loamy,6.89,High-Yield Variety,Canal,733.1,27.6,79.4,102.3,2.01,491.4,1.269,380.0,6.234,18.58,1684.5,7.23,29033.43,148482.29,-119448.86,37.1,26.0
1602,2021,Rabi,Sugarcane,Assam,Small,2.06,Black,6.88,High-Yield Variety,Borewell,227.0,22.6,60.9,149.1,1.3,362.1,8.312,494.0,30.094,61.99,1700.9,5.77,99350.37,101566.07,-2215.7,30.1,21.6
1603,2021,Zaid,Soybean,Punjab,Large,1.04,Loamy,5.53,Traditional,Rainfed,164.5,34.9,43.5,91.8,3.18,204.1,1.299,206.0,2.652,2.76,1781.2,1.31,4851.77,43456.0,-38604.23,34.5,25.8
1604,2024,Rabi,Barley,Uttar Pradesh,Medium,2.03,Loamy,6.53,Traditional,Rainfed,191.4,22.7,61.6,68.6,2.98,189.5,2.024,263.0,3.836,7.79,2042.0,7.19,14764.32,99606.03,-84841.71,37.0,29.4
1605,2022,Zaid,Rice,Punjab,Medium,2.82,Black,6.15,Traditional,Canal,12.5,32.0,43.4,118.1,5.1,250.0,1.645,292.0,4.112,11.6,1595.0,5.28,17526.03,116178.87,-98652.84,34.4,32.5
1606,2024,Rabi,Sugarcane,Punjab,Medium,1.6,Black,6.66,High-Yield Variety,Borewell,260.6,25.1,51.5,113.1,3.0,355.9,8.483,347.0,30.195,48.31,2298.0,3.93,106651.47,79202.2,27449.27,30.5,27.6
1607,2021,Rabi,Sugarcane,Uttar Pradesh,Small,2.1,Black,6.99,Traditional,Drip,155.3,23.5,60.1,82.4,1.75,178.1,19.862,267.0,35.377,74.29,2039.4,8.46,138690.3,91091.86,47598.44,14.3,11.7
1608,2024,Zaid,Maize,Chhattisgarh,Small,1.4,Alluvial,6.87,High-Yield Variety,Sprinkler,96.6,36.6,58.5,104.5,2.79,292.2,1.686,292.0,4.927,6.9,1796.1,11.2,11005.45,68779.39,-57773.94,26.9,26.4
1609,2023,Kharif,Soybean,Jharkhand,Small,1.47,Loamy,6.53,Traditional,Borewell,766.5,28.4,72.2,143.9,3.92,522.9,0.804,241.0,4.204,6.18,1848.3,5.75,10765.87,86848.06,-76082.19,46.4,49.2
1610,2021,Zaid,Wheat,Odisha,Large,1.43,Black,7.03,Traditional,Drip,66.5,33.8,38.8,178.3,3.12,122.5,3.511,308.0,4.301,6.15,1588.9,8.66,8925.14,66595.96,-57670.82,38.7,36.5
1611,2023,Rabi,Mustard,Jharkhand,Small,2.42,Sandy,7.16,Traditional,Canal,302.5,20.2,51.2,80.4,0.91,329.9,1.104,176.0,3.643,8.82,2195.3,6.49,18106.0,109958.55,-91852.55,26.6,20.8
1612,2022,Rabi,Wheat,West Bengal,Large,2.3,Loamy,,High-Yield Variety,Drip,127.3,18.3,48.3,132.9,2.49,200.9,2.693,281.0,5.41,12.44,2060.0,6.28,24017.13,93647.3,-69630.17,22.7,18.8
1613,2024,Kharif,Wheat,Assam,Small,6.04,Black,6.62,High-Yield Variety,Canal,844.7,27.7,78.0,109.8,4.6,541.5,1.039,326.0,5.624,33.97,1572.3,7.0,49673.35,283703.01,-234029.66,43.6,40.1
1614,2023,Rabi,Soybean,Odisha,Medium,1.09,Loamy,6.8,High-Yield Variety,Rainfed,175.3,19.6,69.1,84.3,6.26,172.5,1.898,275.0,3.274,3.57,2010.0,7.27,6654.12,55367.65,-48713.53,19.3,17.8
1615,2024,Rabi,Rice,Chhattisgarh,Small,0.84,Sandy,5.95,High-Yield Variety,Rainfed,226.7,20.5,62.5,96.1,1.53,202.4,1.927,186.0,3.9,3.28,1965.1,8.49,5898.51,48493.97,-42595.46,6.0,5.6
1616,2023,Rabi,Groundnut,Chhattisgarh,Small,3.03,Sandy,5.72,High-Yield Variety,Borewell,129.8,23.4,57.8,82.4,3.77,262.6,1.141,348.0,2.997,9.08,2279.5,6.24,19406.57,131765.62,-112359.05,14.9,16.1
1617,2023,Rabi,Wheat,Odisha,Small,3.15,Sandy,6.57,Traditional,Canal,189.2,22.2,61.3,118.3,1.3,346.9,1.317,411.0,4.567,14.39,1930.6,5.73,26189.16,136721.45,-110532.29,22.4,19.7
1618,2021,Rabi,Barley,Punjab,Large,1.71,Clay,6.86,Traditional,Drip,223.9,24.9,59.9,96.0,3.7,205.7,2.305,190.0,4.742,8.11,1936.0,6.11,14741.48,80706.68,-65965.2,23.1,17.6
1619,2022,Kharif,Soybean,West Bengal,Small,3.59,Loamy,6.37,Traditional,Borewell,904.2,26.8,73.7,171.6,4.51,581.1,0.559,454.0,3.248,11.66,1889.9,6.29,20650.25,184535.45,-163885.2,37.7,32.5
1620,2021,Rabi,Mustard,Chhattisgarh,Small,1.32,Clay,6.14,Traditional,Canal,207.4,20.1,65.5,119.0,3.72,280.4,1.308,320.0,3.667,4.84,2203.1,5.62,10063.62,69065.75,-59002.13,26.2,22.1
1621,2023,Rabi,Soybean,West Bengal,Small,1.38,Black,6.29,High-Yield Variety,Borewell,189.1,21.3,55.5,140.0,4.28,388.2,0.885,327.0,3.437,4.74,1962.9,8.76,8488.95,68796.79,-60307.84,27.6,23.5
1622,2024,Kharif,Wheat,Jharkhand,Small,1.3,Sandy,5.31,High-Yield Variety,Drip,,33.1,72.7,97.1,4.09,370.2,1.5,363.0,,7.22,1693.1,4.09,11724.04,68029.05,-56305.01,37.4,27.4
1623,2022,Rabi,Soybean,Punjab,Small,2.22,Sandy,7.3,High-Yield Variety,Sprinkler,238.7,21.3,65.4,105.5,3.45,221.8,2.19,278.0,4.858,10.79,2233.8,7.77,22229.79,103171.36,-80941.57,14.3,8.9
1624,2021,Rabi,Sugarcane,Chhattisgarh,Medium,3.16,Black,6.32,Traditional,Drip,196.8,17.8,64.6,134.6,3.56,194.2,17.843,241.0,34.657,109.52,1975.3,7.48,200155.85,136053.29,64102.56,14.7,13.9
1625,2021,Rabi,Barley,Uttar Pradesh,Large,1.42,Alluvial,7.45,High-Yield Variety,Canal,355.3,21.4,61.2,88.7,2.76,341.3,1.362,269.0,4.649,6.6,2007.2,1.55,13042.47,71105.97,-58063.5,12.5,12.6
1626,2021,Kharif,Mustard,Assam,Medium,1.93,Loamy,6.82,Traditional,Sprinkler,774.8,29.7,80.7,139.7,4.0,380.0,0.876,313.0,3.327,6.42,1821.5,6.05,10986.89,97555.2,-86568.31,50.1,33.6
1627,2024,Rabi,Wheat,Bihar,Medium,1.24,Alluvial,,High-Yield Variety,Drip,163.7,17.7,57.0,68.7,2.77,184.0,3.32,380.0,6.107,7.57,1943.7,7.81,13565.15,56682.13,-43116.98,52.7,52.4
1628,2021,Rabi,Groundnut,West Bengal,Large,1.78,Black,7.14,High-Yield Variety,Rainfed,325.5,24.3,49.1,120.4,3.35,188.5,1.516,247.0,2.856,5.08,2380.0,6.34,11324.06,89470.05,-78145.99,16.9,13.3
1629,2022,Rabi,Wheat,Jharkhand,Medium,4.01,Alluvial,6.96,Traditional,Sprinkler,189.8,23.5,58.4,95.5,4.98,283.5,1.856,376.0,5.263,21.1,1976.6,4.09,40001.19,174121.51,-134120.32,35.8,35.8
1630,2022,Kharif,Rice,Odisha,Small,2.24,Alluvial,6.74,High-Yield Variety,Canal,807.8,35.8,79.5,110.1,4.99,530.2,1.213,419.0,6.433,14.41,1795.7,9.25,23483.03,119077.76,-95594.73,33.2,33.8
1631,2021,Rabi,Groundnut,Odisha,Medium,1.85,Loamy,7.07,Traditional,Sprinkler,128.5,23.3,57.9,185.9,2.99,214.8,2.04,380.0,,8.1,2013.8,5.75,15374.67,86717.76,-71343.09,21.0,22.5
1632,2024,Rabi,Barley,Bihar,Medium,1.82,Sandy,6.65,Traditional,Rainfed,171.0,17.9,64.2,163.8,2.12,135.0,3.059,281.0,4.129,7.52,2057.4,4.17,14825.79,87239.1,-72413.31,19.1,17.8
1633,2021,Zaid,Groundnut,Chhattisgarh,Large,2.11,Alluvial,6.48,High-Yield Variety,Canal,209.4,32.0,47.0,144.3,5.08,252.0,1.221,369.0,3.077,6.49,1632.8,12.06,9319.26,101336.61,-92017.35,44.7,27.3
1634,2023,Kharif,Barley,Odisha,Small,2.88,Black,7.01,High-Yield Variety,Borewell,780.5,25.9,77.2,125.5,3.82,523.0,0.879,343.0,4.6,13.25,1941.4,12.07,22618.97,147334.78,-124715.81,42.9,30.4
1635,2024,Zaid,Barley,Chhattisgarh,Small,8.11,Black,7.36,High-Yield Variety,Rainfed,147.3,31.7,40.2,136.4,3.39,164.3,2.04,309.0,3.352,27.18,1996.6,7.81,50029.93,330528.89,-280498.96,24.5,20.7
1636,2023,Rabi,Groundnut,Punjab,Small,2.61,Black,6.99,Traditional,Rainfed,222.3,25.1,61.1,118.5,2.97,180.7,1.486,218.0,2.686,7.01,2273.5,5.71,15027.72,113733.7,-98705.98,27.5,22.7
1637,2023,Rabi,Wheat,Punjab,Medium,4.39,Black,6.47,High-Yield Variety,Canal,127.1,21.6,56.4,155.3,5.08,314.6,1.412,312.0,4.442,19.5,2093.6,9.07,37122.93,196281.77,-159158.84,17.9,13.7
1638,2022,Zaid,Rice,Jharkhand,Small,2.1,Black,7.13,Traditional,Borewell,82.9,29.3,45.2,52.9,2.51,350.6,1.092,402.0,3.829,8.04,1804.4,6.81,13519.12,94896.98,-81377.86,19.6,14.0
1639,2021,Zaid,Wheat,Punjab,Large,0.87,Sandy,6.51,High-Yield Variety,Borewell,204.3,30.6,30.4,88.6,3.14,325.5,1.148,268.0,3.737,3.25,1761.4,4.4,5472.72,44337.69,-38864.97,21.9,21.4
1640,2021,Kharif,Wheat,Assam,Large,1.88,Alluvial,7.24,Traditional,Sprinkler,789.1,25.3,70.7,158.2,3.72,433.1,1.389,250.0,6.014,11.31,1993.0,9.64,20367.98,92820.08,-72452.1,50.2,41.0
1641,2021,Kharif,Maize,Odisha,Large,2.43,Sandy,6.3,Traditional,Canal,761.3,29.0,75.2,161.2,5.47,471.4,1.398,279.0,6.588,16.01,2128.7,7.41,31555.62,122419.17,-90863.55,42.5,40.1
1642,2021,Kharif,Soybean,Punjab,Large,1.7,Clay,6.49,High-Yield Variety,Rainfed,814.4,29.0,79.0,125.7,3.69,297.4,1.19,392.0,3.539,6.02,1950.1,9.96,10570.69,87906.24,-77335.55,35.3,25.9
1643,2021,Rabi,Soybean,Bihar,Small,2.61,Black,6.35,Traditional,Drip,170.3,18.0,49.2,145.7,3.73,207.7,2.074,291.0,4.308,11.24,1790.7,9.89,18137.18,121131.66,-102994.48,32.3,34.1
1644,2022,Rabi,Maize,Punjab,Medium,3.76,Loamy,6.46,High-Yield Variety,Borewell,,22.8,62.3,129.8,3.95,338.2,1.614,222.0,5.457,20.52,2155.2,1.31,43645.76,162619.11,-118973.35,19.1,11.8
1645,2023,Rabi,Mustard,Odisha,Small,3.51,Clay,6.27,High-Yield Variety,Canal,300.0,20.9,72.8,95.3,4.36,362.3,0.645,347.0,2.338,8.21,2093.8,8.52,15725.61,154430.34,-138704.73,33.0,33.3
1646,2022,Rabi,Rice,Jharkhand,Small,3.35,Sandy,7.09,Traditional,Borewell,182.8,21.3,50.3,75.9,4.06,389.5,1.381,301.0,5.38,18.02,1870.7,8.4,30876.39,141424.72,-110548.33,25.6,26.3
1647,2022,Rabi,Rice,Jharkhand,Small,1.57,Sandy,7.11,High-Yield Variety,Borewell,222.1,20.1,47.8,155.7,1.82,302.2,1.757,284.0,5.309,8.33,1959.5,8.78,14889.04,75693.1,-60804.06,2.0,1.9
1648,2022,Kharif,Soybean,Punjab,Medium,1.86,Black,7.3,High-Yield Variety,Rainfed,671.1,30.4,75.2,99.0,4.01,279.0,1.453,416.0,,7.54,1813.7,7.58,12638.89,100008.68,-87369.79,35.7,32.1
1649,2021,Zaid,Groundnut,Assam,Small,1.23,Clay,7.09,High-Yield Variety,Borewell,92.4,36.8,46.8,124.8,4.02,345.3,1.036,390.0,3.576,4.4,1936.2,7.51,7879.07,64903.91,-57024.84,18.3,15.0
1650,2023,Kharif,Wheat,Assam,Medium,1.08,Black,7.19,High-Yield Variety,Borewell,819.9,27.2,85.0,135.0,3.69,606.2,0.985,329.0,5.969,6.45,1828.2,4.98,11204.88,64929.61,-53724.73,48.9,52.4
1651,2023,Rabi,Barley,Chhattisgarh,Small,1.49,Loamy,6.69,High-Yield Variety,Canal,126.9,20.9,53.8,116.6,3.42,273.9,1.581,356.0,4.332,6.45,2094.7,4.33,12926.21,65910.35,-52984.14,22.0,19.0
1652,2021,Rabi,Barley,Jharkhand,Small,0.83,Black,6.57,Traditional,Borewell,218.5,20.9,62.4,106.2,3.54,310.8,1.392,277.0,4.327,3.59,2278.2,6.4,7655.37,40908.4,-33253.03,21.9,21.0
1653,2024,Zaid,Sugarcane,Assam,Medium,2.73,Loamy,6.03,Traditional,,36.0,31.1,35.0,148.9,4.35,312.5,7.449,394.0,23.277,63.55,1841.7,6.12,109883.52,118222.97,-8339.45,34.6,30.9
1654,2022,Zaid,Wheat,Odisha,Small,1.5,Loamy,6.43,High-Yield Variety,Drip,90.1,34.3,45.4,115.5,2.47,156.4,2.191,329.0,3.425,5.14,1734.5,9.76,8045.36,67275.23,-59229.87,27.0,20.9
1655,2024,Rabi,Rice,Odisha,Small,1.4,Sandy,7.3,High-Yield Variety,Canal,48.2,21.8,56.7,113.2,2.77,248.7,2.471,145.0,6.144,8.6,2062.6,8.4,16247.55,64190.26,-47942.71,22.4,19.5
1656,2024,Rabi,Mustard,Chhattisgarh,Large,0.73,Black,6.94,Traditional,Canal,231.8,17.7,58.1,144.4,1.45,295.2,1.023,327.0,3.02,2.2,2035.6,5.54,4230.14,41596.19,-37366.05,33.5,21.9
1657,2024,Kharif,Mustard,Jharkhand,Small,3.14,Loamy,6.12,High-Yield Variety,Borewell,794.5,27.9,66.5,89.9,5.61,547.3,0.586,406.0,3.206,10.07,1776.1,10.31,16041.15,157450.04,-141408.89,41.4,30.0
1658,2023,Rabi,Barley,West Bengal,Medium,2.44,Loamy,7.34,Traditional,Sprinkler,262.5,25.6,58.8,149.6,2.09,276.1,1.809,318.0,4.995,12.19,1924.7,5.47,22179.39,116504.52,-94325.13,27.3,17.5
1659,2021,Rabi,Rice,Assam,Small,3.86,Clay,6.62,High-Yield Variety,Rainfed,282.9,22.0,62.8,26.9,3.53,233.6,1.86,214.0,4.345,16.77,2008.6,8.59,30788.56,170122.12,-139333.56,25.6,19.2
1660,2024,Kharif,Barley,West Bengal,Small,2.5,Alluvial,5.77,Traditional,Drip,743.3,29.9,77.2,120.7,2.79,375.0,1.484,379.0,5.564,13.91,1897.6,12.44,23111.96,125316.96,-102205.0,41.8,40.9
1661,2024,Zaid,Barley,Assam,Medium,2.56,Loamy,6.14,Traditional,Drip,5.0,34.9,46.7,130.3,0.75,165.8,2.131,254.0,3.532,9.04,1522.2,4.73,13109.69,113003.83,-99894.14,42.6,25.9
1662,2021,Rabi,Rice,Punjab,Small,2.77,Black,6.81,High-Yield Variety,Borewell,142.2,20.7,59.5,110.0,3.61,314.4,1.61,319.0,5.061,14.02,1641.4,10.05,20699.5,128586.08,-107886.58,31.7,21.3
1663,2024,Rabi,Barley,Jharkhand,Medium,2.24,Sandy,6.55,Traditional,Canal,179.1,21.9,74.8,197.1,3.97,310.3,1.366,382.0,,9.5,1910.1,7.83,16725.3,104182.26,-87456.96,41.6,39.0
1664,2024,Kharif,Sugarcane,Jharkhand,Large,1.31,Alluvial,7.38,Traditional,Sprinkler,660.2,26.3,73.5,123.0,4.44,411.9,9.066,343.0,37.347,48.92,1758.3,5.96,80890.26,74541.96,6348.3,45.6,28.4
1665,2021,Rabi,Rice,Bihar,Large,2.1,Sandy,6.0,Traditional,Canal,178.5,24.5,59.5,146.8,4.55,357.2,1.345,332.0,4.803,10.09,1991.0,6.05,18873.9,96473.69,-77599.79,28.6,21.5
1666,2022,Rabi,Rice,Uttar Pradesh,Small,2.33,Loamy,6.33,Traditional,Borewell,63.6,25.0,57.6,,2.93,296.4,1.621,256.0,4.805,11.2,2192.1,8.61,22437.64,108989.5,-86551.86,20.4,22.3
1667,2023,Kharif,Soybean,Jharkhand,Small,1.3,Alluvial,6.71,High-Yield Variety,Borewell,846.0,29.4,77.6,149.2,2.71,582.1,0.661,293.0,3.848,5.0,1894.4,7.59,8753.39,68195.87,-59442.48,54.1,52.1
1668,2024,Rabi,Maize,Odisha,Small,2.95,Black,6.42,High-Yield Variety,,283.9,17.3,48.6,68.8,1.36,163.1,2.311,328.0,3.77,11.12,2026.8,4.31,21567.34,127126.59,-105559.25,22.7,20.6
1669,2021,Kharif,Rice,Odisha,Small,4.13,Alluvial,6.99,High-Yield Variety,Borewell,874.6,29.2,75.7,121.4,3.21,642.8,0.894,344.0,5.745,23.73,1851.9,13.22,38136.43,202577.33,-164440.9,36.8,22.4
1670,2021,Kharif,Barley,West Bengal,Small,1.72,Sandy,6.98,Traditional,Canal,765.2,27.9,77.5,111.2,3.82,462.9,1.249,355.0,5.782,9.94,1891.3,4.51,17952.05,94734.33,-76782.28,24.3,15.6
1671,2024,Rabi,Rice,West Bengal,Large,2.87,Clay,7.64,High-Yield Variety,Rainfed,218.4,21.2,58.1,79.3,5.54,146.5,3.214,317.0,4.708,13.51,2225.6,2.99,29170.1,129612.73,-100442.63,13.2,10.2
1672,2021,Rabi,Barley,Punjab,Small,0.82,Loamy,7.39,High-Yield Variety,Rainfed,375.2,22.2,51.8,125.4,3.94,200.2,2.04,428.0,4.085,3.35,2208.4,9.17,6719.68,45767.72,-39048.04,26.7,27.2
1673,2024,Kharif,Rice,West Bengal,Small,5.92,Sandy,7.49,High-Yield Variety,Rainfed,788.3,32.4,80.9,149.1,4.57,325.0,1.63,281.0,5.298,31.37,1765.8,7.96,50984.39,288803.51,-237819.12,34.6,36.9
1674,2022,Rabi,Mustard,Uttar Pradesh,Medium,4.35,Alluvial,6.97,Traditional,Rainfed,184.2,21.0,59.7,96.8,3.99,157.0,1.138,249.0,1.788,7.78,2048.8,7.59,14730.6,185244.09,-170513.49,17.2,18.1
1675,2021,Rabi,Sugarcane,Jharkhand,Medium,1.39,Black,7.02,Traditional,Borewell,263.1,21.2,58.7,109.5,4.62,420.2,7.415,299.0,31.155,43.31,1818.2,0.5,78350.71,65446.04,12904.67,36.3,35.8
1676,2023,Zaid,Maize,Assam,Medium,1.47,Alluvial,6.44,High-Yield Variety,Canal,149.2,33.8,44.6,101.2,2.72,331.2,1.32,229.0,4.373,6.43,1503.8,0.5,9621.2,66081.49,-56460.29,33.1,21.9
1677,2023,Kharif,Groundnut,Chhattisgarh,Small,1.27,Sandy,5.72,High-Yield Variety,Borewell,816.2,30.6,79.0,143.1,4.03,618.2,0.695,330.0,4.296,5.46,1613.3,9.37,7983.14,72427.29,-64444.15,30.3,21.5
1678,2023,Kharif,Rice,Odisha,Small,1.03,Alluvial,5.93,High-Yield Variety,Canal,855.0,27.1,74.4,109.0,3.9,517.2,1.023,336.0,5.291,5.45,1978.9,6.01,10137.01,58811.25,-48674.24,35.0,23.8
1679,2023,Rabi,Barley,Bihar,Medium,2.35,Sandy,6.64,High-Yield Variety,Canal,196.6,22.6,64.4,132.4,2.17,263.7,1.498,312.0,3.95,9.28,2174.4,2.19,19736.39,106661.93,-86925.54,19.9,14.5
1680,2024,Kharif,Maize,Assam,Medium,5.1,Sandy,6.1,Traditional,Drip,901.9,32.3,87.5,121.2,3.69,383.7,1.807,314.0,6.936,35.37,1972.3,3.1,67598.74,246152.75,-178554.01,29.6,30.5
1681,2022,Rabi,Groundnut,Uttar Pradesh,Small,2.62,Black,6.34,Traditional,Drip,270.0,18.5,64.5,187.1,4.42,193.1,2.26,226.0,4.364,11.43,2301.5,9.84,23716.07,115505.37,-91789.3,19.6,15.0
1682,2021,Kharif,Mustard,Uttar Pradesh,Small,3.6,Black,5.83,Traditional,Borewell,815.3,29.7,79.2,178.6,2.4,568.6,0.536,350.0,3.049,10.97,1972.8,10.47,19374.95,179622.0,-160247.05,53.2,46.8
1683,2024,Kharif,Wheat,Bihar,Small,2.44,Black,6.43,High-Yield Variety,Drip,716.2,25.2,73.3,151.8,2.34,307.1,1.878,492.0,5.768,14.07,1659.6,8.19,21439.66,121536.51,-100096.85,28.7,22.3
1684,2024,Zaid,Sugarcane,West Bengal,Medium,0.66,Sandy,6.37,High-Yield Variety,Rainfed,201.4,32.5,48.1,89.8,1.91,181.8,10.373,225.0,18.859,12.45,1469.5,4.73,17430.54,36828.49,-19397.95,30.3,33.0
1685,2022,Rabi,Sugarcane,West Bengal,Medium,1.95,Alluvial,6.88,High-Yield Variety,Canal,212.2,24.6,58.5,146.1,5.17,425.1,7.369,247.0,31.321,61.08,1951.6,2.97,115658.24,93756.6,21901.64,13.3,11.2
1686,2021,Kharif,Barley,Punjab,Large,2.81,Clay,6.05,Traditional,Canal,782.3,28.1,78.3,118.8,4.24,498.3,0.89,370.0,4.436,12.47,1738.0,9.95,19516.78,143577.73,-124060.95,49.5,43.5
1687,2024,Kharif,Groundnut,Jharkhand,Small,2.4,Alluvial,6.14,High-Yield Variety,Drip,774.8,30.4,81.1,88.9,2.03,301.6,1.311,305.0,3.955,9.49,1840.0,7.02,16236.43,123288.38,-107051.95,33.9,24.1
1688,2024,Zaid,Maize,Jharkhand,Large,1.24,Loamy,6.65,High-Yield Variety,Drip,137.9,33.3,44.5,123.5,1.62,216.8,2.302,316.0,4.992,6.19,1840.0,4.28,10902.71,53432.02,-42529.31,23.5,25.7
1689,2024,Zaid,Rice,Bihar,Small,2.57,Black,6.24,High-Yield Variety,Drip,127.1,35.5,52.0,184.4,3.46,221.6,2.026,315.0,4.49,11.54,1703.5,5.53,18570.84,113319.41,-94748.57,17.3,15.4
1690,2024,Kharif,Rice,Assam,Small,3.99,Black,5.58,Traditional,Sprinkler,628.3,28.9,74.9,171.1,3.89,349.5,1.817,267.0,6.349,25.33,1645.5,7.68,38478.81,196807.88,-158329.07,42.4,26.1
1691,2024,Kharif,Rice,Jharkhand,Large,0.91,Alluvial,6.48,Traditional,Borewell,695.5,27.3,74.1,69.4,4.96,444.6,1.283,149.0,5.704,5.19,1911.3,2.42,9679.81,60918.89,-51239.08,39.1,38.3
1692,2021,Rabi,Rice,West Bengal,Small,1.89,Alluvial,7.05,High-Yield Variety,Rainfed,144.9,17.6,53.0,,5.61,169.4,2.563,325.0,4.341,8.2,2060.9,7.12,15696.61,90399.02,-74702.41,17.7,11.1
1693,2021,Kharif,Mustard,Chhattisgarh,Small,3.39,Alluvial,5.22,Traditional,Canal,739.1,30.7,83.2,139.0,5.81,510.8,0.63,321.0,3.218,10.91,1992.5,7.29,20153.27,167698.29,-147545.02,49.4,53.5
1694,2023,Zaid,Sugarcane,Bihar,Large,2.12,Loamy,5.16,Traditional,Canal,89.4,31.2,43.9,89.9,3.81,275.5,8.805,312.0,24.255,51.42,1683.8,6.99,80531.06,87873.51,-7342.45,38.0,37.5
1695,2022,Rabi,Groundnut,Assam,Medium,1.59,Clay,5.4,High-Yield Variety,Drip,203.7,23.3,52.2,,2.33,209.9,1.733,351.0,3.637,5.78,2438.5,10.06,12675.9,77145.16,-64469.26,7.5,5.2
1696,2022,Rabi,Mustard,Assam,Medium,0.92,Loamy,6.13,High-Yield Variety,Rainfed,187.8,20.1,51.3,144.9,2.54,176.2,1.001,438.0,1.764,1.62,2053.6,5.19,3154.07,45539.18,-42385.11,28.2,23.3
1697,2024,Kharif,Mustard,West Bengal,Large,2.07,Clay,7.25,High-Yield Variety,Canal,782.7,30.8,92.1,117.7,3.94,587.7,0.584,312.0,3.432,7.1,1955.2,9.6,12549.71,103024.09,-90474.38,41.1,41.4
1698,2024,Rabi,Soybean,Uttar Pradesh,Medium,4.19,Loamy,6.07,High-Yield Variety,Sprinkler,234.0,17.7,52.6,140.4,3.56,292.7,1.317,341.0,3.855,16.15,1942.6,7.16,29126.81,184450.5,-155323.69,17.1,13.7
